trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age,Num_Acc,Y
5,4,2,2,1,1,1,0,1,2,3,1,69,2,3,1,3,3,0,2,1,0,1,18,202200011054,0
0,4,1,1,2,1,2,6,4,1,11,5,33,2,1,2,6,3,0,1,7,1,0,21,202200011056,0
-1,4,1,4,1,1,1,0,1,2,5,1,75,2,1,1,4,3,0,2,0,0,0,21,202200011058,0
1,4,1,4,1,1,1,0,1,2,5,1,75,2,1,1,4,3,0,2,0,0,1,58,202200011058,0
5,4,1,4,1,1,1,0,1,2,5,1,75,2,1,1,4,3,0,2,0,0,1,39,202200011058,0
0,4,2,2,1,1,1,0,1,2,11,1,33,2,3,8,3,3,0,2,2,0,0,60,202200011060,0
0,4,2,2,1,1,1,0,1,2,11,1,33,2,3,8,3,3,0,2,2,0,1,18,202200011060,0
4,4,1,4,1,1,1,0,1,2,5,1,75,2,1,1,2,3,0,2,5,0,1,53,202200011061,0
5,4,1,4,1,1,1,0,1,2,5,1,75,2,1,1,2,3,0,2,5,0,1,58,202200011061,0
5,3,2,2,2,3,1,0,1,3,12,1,80,1,1,1,1,3,0,2,1,0,0,21,202200011064,0
4,3,2,2,2,3,1,0,1,3,12,1,80,1,1,1,1,3,0,2,1,0,1,37,202200011064,0
5,4,2,2,1,2,2,0,4,2,3,5,66,2,1,3,6,3,9,0,2,0,0,27,202200011065,0
9,4,1,4,1,1,1,0,1,2,5,5,75,2,3,1,6,3,0,2,4,0,1,31,202200011067,1
5,4,1,4,1,1,1,0,1,2,5,5,75,2,3,1,6,3,0,2,4,0,1,29,202200011067,1
5,4,1,4,1,1,1,0,1,2,5,5,75,2,3,1,6,3,0,2,4,1,1,21,202200011067,1
5,4,2,2,1,3,1,0,1,2,3,1,64,2,1,1,3,3,0,2,3,0,1,77,202200011069,0
5,4,2,2,1,3,1,0,1,2,3,1,64,2,1,1,3,3,0,2,3,0,0,45,202200011069,0
5,4,1,1,1,1,2,0,1,2,11,5,31,2,1,3,3,3,0,2,3,0,1,29,202200011072,0
5,4,1,1,1,1,2,0,1,2,11,5,31,2,1,3,3,3,0,2,3,0,0,24,202200011072,0
1,3,3,1,1,1,1,0,1,4,3,3,62,2,1,1,1,3,0,2,1,0,1,32,202200011074,0
5,3,3,1,1,1,1,0,1,4,3,3,62,2,1,1,1,3,0,2,1,0,0,35,202200011074,0
0,1,-1,2,1,2,2,0,1,2,12,3,91,1,1,1,6,3,4,0,3,0,0,36,202200011075,0
5,3,2,4,2,1,2,0,1,2,11,2,29,1,1,1,4,3,0,2,3,0,1,31,202200011076,0
9,3,2,4,2,1,2,0,1,2,11,2,29,1,1,1,4,3,0,2,3,0,0,46,202200011076,0
1,3,2,4,2,1,2,0,1,2,11,2,29,1,1,1,4,3,0,2,3,0,1,36,202200011076,0
0,1,1,2,1,1,1,1,1,2,12,5,92,1,1,1,6,3,0,2,8,0,1,47,202200011079,0
5,4,1,2,1,1,2,5,1,1,10,1,29,2,3,2,6,3,0,1,1,1,0,21,202200011080,0
0,1,1,3,2,3,2,2,1,3,12,3,78,1,1,2,4,3,4,0,3,0,1,39,202200011084,0
5,1,1,3,2,3,2,2,1,3,12,3,78,1,1,2,4,3,4,0,3,0,1,43,202200011084,0
0,1,1,3,2,3,2,2,1,3,12,3,78,1,1,2,4,3,4,0,3,0,1,21,202200011084,0
1,4,2,2,1,1,1,0,1,1,11,1,29,2,2,1,6,3,0,1,1,1,1,21,202200011085,0
0,4,2,2,1,2,1,0,1,2,3,4,59,1,1,1,6,5,0,2,1,0,1,54,202200011086,0
4,4,2,2,1,2,1,0,1,2,3,4,59,1,1,1,6,5,0,2,1,0,1,58,202200011086,0
1,4,2,4,1,1,1,-1,5,1,5,1,75,2,2,1,3,4,0,2,2,0,1,54,202200011088,0
1,4,2,4,1,1,1,-1,5,1,5,1,75,2,2,1,3,4,0,2,2,0,1,28,202200011088,0
0,4,1,2,1,3,2,0,1,2,11,5,27,2,1,2,4,3,0,2,1,0,0,40,202200011090,0
0,4,1,2,1,3,2,0,1,2,11,5,27,2,1,2,4,3,0,2,1,0,1,37,202200011090,0
0,4,1,2,1,3,2,0,1,2,11,5,27,2,1,2,4,3,0,2,1,0,0,31,202200011090,0
5,4,2,2,1,1,1,0,1,1,5,1,75,2,2,1,7,1,0,0,0,0,0,41,202200011092,0
1,1,3,4,1,1,1,0,1,2,12,1,95,1,1,1,6,3,4,0,1,0,1,19,202200011094,0
9,4,3,2,1,1,1,0,1,1,5,1,75,2,5,1,6,3,0,1,3,1,1,55,202200011095,0
5,4,1,2,2,1,1,1,1,2,3,1,59,2,1,1,5,3,0,2,3,0,1,58,202200011096,0
5,4,1,2,2,1,1,1,1,2,3,1,59,2,1,1,5,3,0,2,3,0,0,31,202200011096,0
4,4,1,2,2,1,1,1,1,2,3,1,59,2,1,1,5,3,0,2,3,0,1,41,202200011096,0
5,4,-1,2,2,1,2,0,1,2,3,1,56,2,1,8,1,3,0,2,3,0,0,61,202200011102,0
3,4,-1,2,2,1,2,0,1,2,3,1,56,2,1,8,1,3,0,2,3,0,1,79,202200011102,0
5,1,3,4,1,3,1,0,1,2,12,3,95,1,1,1,6,3,4,0,1,0,1,39,202200011103,0
1,4,2,2,1,1,1,0,1,1,5,1,75,2,2,1,2,3,0,2,1,0,0,70,202200011104,0
1,4,2,2,1,1,1,0,1,1,5,1,75,2,2,1,2,3,0,2,1,0,0,42,202200011104,0
1,3,2,2,3,1,1,0,1,2,11,1,19,2,3,1,3,4,0,2,5,0,1,43,202200011106,0
1,3,2,2,3,1,1,0,1,2,11,1,19,2,3,1,3,4,0,2,5,0,1,35,202200011106,0
-1,4,1,1,1,1,1,0,1,1,3,5,54,2,1,1,6,3,0,1,0,1,0,21,202200011107,0
5,4,2,2,1,1,2,0,1,2,11,1,17,2,1,2,2,3,0,2,4,0,1,70,202200011109,0
5,4,2,2,1,1,2,0,1,2,11,1,17,2,1,2,2,3,0,2,4,0,1,41,202200011109,0
1,1,1,4,1,1,1,0,1,4,12,3,77,1,1,1,6,3,0,2,1,0,0,27,202200011110,0
1,1,1,4,1,1,1,0,1,4,12,3,77,1,1,1,6,3,0,2,1,0,1,48,202200011110,0
5,1,1,4,1,1,1,0,1,4,12,3,77,1,1,1,6,3,0,2,1,0,1,79,202200011110,0
0,4,2,2,1,1,1,0,1,1,3,1,54,2,1,1,3,3,0,9,2,0,1,31,202200011111,0
0,4,2,2,1,1,1,0,1,1,3,1,54,2,1,1,3,3,0,9,2,0,1,28,202200011111,0
5,4,3,2,2,1,1,0,1,1,5,2,75,2,1,1,6,5,1,0,2,0,1,33,202200011112,0
2,4,2,2,2,1,1,5,1,1,6,1,50,2,1,1,6,3,0,1,1,1,0,21,202200011113,0
9,4,4,4,2,1,1,5,1,2,3,1,52,2,7,1,3,3,0,2,1,0,1,34,202200011115,0
9,4,4,4,2,1,1,5,1,2,3,1,52,2,7,1,3,3,0,2,1,0,1,43,202200011115,0
1,3,3,4,1,1,1,0,1,2,6,1,50,2,1,1,2,3,0,2,1,0,1,51,202200011117,0
5,3,3,4,1,1,1,0,1,2,6,1,50,2,1,1,2,3,0,2,1,0,0,39,202200011117,0
4,4,2,3,1,1,1,0,1,2,3,1,51,2,1,1,7,3,0,1,1,1,1,29,202200011118,0
5,3,2,2,1,1,1,0,1,3,8,1,28,1,1,1,1,3,0,2,1,0,1,21,202200011121,0
5,3,2,2,1,1,1,0,1,3,8,1,28,1,1,1,1,3,0,2,1,0,1,58,202200011121,0
1,4,2,5,1,1,1,-1,5,1,5,1,75,2,3,1,3,1,0,2,7,0,0,56,202200011123,0
4,4,2,5,1,1,1,-1,5,1,5,1,75,2,3,1,3,1,0,2,7,0,1,44,202200011123,0
5,4,1,2,1,1,1,0,1,1,12,1,75,2,3,1,6,0,0,1,2,1,1,21,202200011124,1
5,3,2,2,1,1,1,5,1,3,11,3,13,1,3,1,1,3,0,2,1,0,1,19,202200011126,0
1,3,2,2,1,1,1,5,1,3,11,3,13,1,3,1,1,3,0,2,1,0,1,35,202200011126,0
0,4,1,3,1,2,9,0,1,2,11,1,13,2,1,1,7,0,0,9,0,0,0,16,202200011131,0
3,4,-1,1,1,1,1,0,1,2,3,1,50,2,1,1,2,0,0,2,6,0,1,62,202200011133,0
1,4,-1,1,1,1,1,0,1,2,3,1,50,2,1,1,2,0,0,2,6,0,0,39,202200011133,0
0,4,2,2,1,1,1,0,1,2,11,5,13,2,9,1,3,3,0,2,3,0,1,19,202200011134,0
9,4,2,2,1,1,1,0,1,2,11,5,13,2,9,1,3,3,0,2,3,0,1,29,202200011134,0
5,4,1,2,1,3,2,0,1,1,12,5,75,2,2,2,7,0,0,2,0,0,1,34,202200011135,0
9,4,1,1,1,1,1,0,1,1,5,1,75,2,3,1,6,3,1,1,2,1,1,21,202200011136,0
0,4,-1,2,1,1,1,0,1,2,3,1,50,2,1,1,6,1,1,0,1,0,1,55,202200011137,0
1,3,3,2,1,1,1,0,1,2,12,3,94,2,1,1,7,3,3,0,1,0,0,60,202200011138,0
5,4,1,1,1,1,1,0,1,2,5,1,94,2,1,1,6,3,1,0,2,0,0,58,202200011139,0
-1,3,-1,1,2,1,1,3,1,2,11,5,13,2,9,1,2,3,0,2,0,0,0,21,202200011140,0
5,3,-1,1,2,1,1,3,1,2,11,5,13,2,9,1,2,3,0,2,0,0,0,26,202200011140,0
5,4,2,2,1,1,1,5,1,2,3,1,50,2,2,1,3,3,0,2,3,0,1,21,202200011141,0
5,4,2,2,1,1,1,5,1,2,3,1,50,2,2,1,3,3,0,2,3,0,0,36,202200011141,0
-1,3,2,3,2,1,1,0,5,1,5,1,94,2,3,1,3,3,0,2,2,0,0,21,202200011144,0
1,3,2,3,2,1,1,0,5,1,5,1,94,2,3,1,3,3,0,2,2,0,0,43,202200011144,0
0,4,2,2,1,1,1,0,1,1,11,2,11,2,1,1,3,3,0,2,8,0,1,67,202200011145,0
0,4,2,2,1,1,1,0,1,1,11,2,11,2,1,1,3,3,0,2,8,0,1,17,202200011145,0
5,4,1,1,1,2,2,0,1,2,3,1,49,2,6,2,6,0,0,1,1,1,1,21,202200011146,0
5,3,2,4,2,1,1,0,1,2,5,1,94,2,1,1,6,3,0,2,3,0,1,21,202200011148,0
0,3,2,4,2,1,1,0,1,2,5,1,94,2,1,1,6,3,0,2,3,0,1,34,202200011148,0
0,3,2,4,2,1,1,0,1,2,5,1,94,2,1,1,6,3,0,2,3,0,1,44,202200011148,0
5,4,2,2,1,1,1,0,1,2,11,5,10,2,3,1,3,0,0,2,1,0,1,19,202200011149,0
5,4,2,2,1,1,1,0,1,2,11,5,10,2,3,1,3,0,0,2,1,0,0,23,202200011149,0
9,4,1,2,1,2,2,0,1,1,3,1,49,2,1,2,3,3,0,2,7,0,1,34,202200011150,0
1,4,1,2,1,2,2,0,1,1,3,1,49,2,1,2,3,3,0,2,7,0,1,20,202200011150,0
1,1,1,1,2,2,2,3,1,2,12,2,21,1,1,2,7,3,0,0,0,0,1,38,202200011152,0
5,4,2,2,1,3,1,0,1,2,11,1,6,2,1,1,1,3,0,2,1,0,0,52,202200011153,0
5,4,2,2,1,3,1,0,1,2,11,1,6,2,1,1,1,3,0,2,1,0,1,21,202200011153,0
1,1,1,3,2,1,1,3,1,2,5,1,94,2,2,1,5,3,0,2,1,0,0,44,202200011155,0
1,1,1,3,2,1,1,3,1,2,5,1,94,2,2,1,5,3,0,2,1,0,0,25,202200011155,0
0,1,1,3,2,1,1,3,1,2,5,1,94,2,2,1,5,3,0,2,1,0,0,53,202200011155,0
4,1,1,3,2,1,1,3,1,2,5,1,94,2,2,1,5,3,0,2,1,0,0,33,202200011155,0
1,4,2,2,2,1,1,0,1,2,11,1,6,2,1,1,7,0,0,0,0,0,1,53,202200011156,0
1,1,3,3,1,1,1,0,1,4,12,3,28,1,1,1,1,3,0,2,1,0,1,56,202200011157,0
5,1,3,3,1,1,1,0,1,4,12,3,28,1,1,1,1,3,0,2,1,0,1,53,202200011157,0
1,4,2,2,1,1,1,0,1,1,3,5,49,2,1,1,7,0,0,0,1,0,1,25,202200011158,0
5,3,2,4,1,1,1,0,1,2,5,1,94,2,1,1,2,3,0,2,6,0,1,78,202200011159,0
0,3,2,4,1,1,1,0,1,2,5,1,94,2,1,1,2,3,0,2,6,0,1,32,202200011159,0
5,4,2,2,2,3,1,0,1,2,11,5,6,2,1,1,1,3,0,2,3,0,1,21,202200011160,0
5,4,2,2,2,3,1,0,1,2,11,5,6,2,1,1,1,3,0,2,3,0,1,29,202200011160,0
5,1,3,4,3,3,2,3,3,3,12,5,52,1,1,8,7,3,8,0,1,0,0,31,202200011161,0
0,4,2,2,1,1,1,0,1,2,11,1,6,2,3,1,6,3,0,1,0,1,0,21,202200011162,0
9,3,2,2,1,1,1,0,1,2,3,1,49,2,1,1,3,1,0,2,8,0,0,47,202200011163,0
9,3,2,2,1,1,1,0,1,2,3,1,49,2,1,1,3,1,0,2,8,0,0,54,202200011163,0
5,3,2,2,2,4,1,0,1,3,12,1,83,1,1,1,3,3,0,2,7,0,1,21,202200011165,0
5,3,2,2,2,4,1,0,1,3,12,1,83,1,1,1,3,3,0,2,7,0,1,80,202200011165,0
0,4,2,2,1,1,1,0,1,2,5,1,93,2,1,1,6,3,0,1,3,1,0,21,202200011167,0
2,4,2,1,1,2,1,0,1,3,3,1,47,1,1,1,7,3,0,0,9,0,1,21,202200011168,0
0,3,2,3,1,1,1,0,1,2,5,1,93,2,5,1,6,3,0,1,1,1,1,55,202200011170,0
0,4,2,2,1,1,1,0,1,1,3,2,45,2,2,1,3,3,0,2,3,0,0,42,202200011171,0
0,4,2,2,1,1,1,0,1,1,3,2,45,2,2,1,3,3,0,2,3,0,1,45,202200011171,0
5,4,1,4,1,1,1,0,1,2,11,1,75,2,1,1,2,0,0,2,1,0,1,41,202200011172,0
4,4,1,4,1,1,1,0,1,2,11,1,75,2,1,1,2,0,0,2,1,0,1,46,202200011172,0
5,3,2,2,2,1,1,0,1,1,5,1,92,2,1,1,6,3,0,1,1,1,0,21,202200011173,0
0,4,2,2,1,1,1,0,1,2,3,1,45,2,1,1,6,3,0,1,3,1,0,32,202200011174,0
5,3,-1,2,2,2,1,0,1,2,12,3,6,1,1,1,1,3,0,2,3,0,1,21,202200011175,0
5,3,-1,2,2,2,1,0,1,2,12,3,6,1,1,1,1,3,0,2,3,0,0,68,202200011175,0
5,4,1,4,1,1,1,9,1,2,11,1,75,2,1,1,3,3,0,2,6,0,0,26,202200011176,0
5,4,1,4,1,1,1,9,1,2,11,1,75,2,1,1,3,3,0,2,6,0,1,30,202200011176,0
1,4,1,1,1,1,1,0,1,1,3,1,45,2,7,1,6,3,0,1,3,1,1,21,202200011177,0
0,3,2,2,2,1,1,0,1,2,5,1,92,2,1,1,3,3,1,0,2,0,1,42,202200011178,0
5,3,2,2,2,1,1,0,1,2,5,1,92,2,1,1,3,3,1,0,2,0,1,36,202200011178,0
4,4,1,3,1,1,1,0,1,2,11,1,75,2,1,1,3,4,0,2,8,0,1,49,202200011180,0
4,4,1,3,1,1,1,0,1,2,11,1,75,2,1,1,3,4,0,2,8,0,1,49,202200011180,0
0,3,2,2,2,3,5,0,1,3,12,3,19,1,1,4,7,3,0,0,9,0,0,19,202200011181,0
1,4,2,2,1,2,2,0,1,2,3,1,44,2,1,2,1,3,0,2,1,0,1,41,202200011182,0
5,4,2,2,1,2,2,0,1,2,3,1,44,2,1,2,1,3,0,2,1,0,0,55,202200011182,0
3,3,2,2,1,1,1,0,1,2,5,1,92,2,9,1,4,3,0,2,1,0,1,26,202200011183,0
3,3,2,2,1,1,1,0,1,2,5,1,92,2,9,1,4,3,0,2,1,0,0,80,202200011183,0
3,3,2,2,1,1,1,0,1,2,5,1,92,2,9,1,4,3,0,2,1,0,0,71,202200011183,0
5,4,2,2,2,1,1,0,4,2,12,1,32,2,1,1,7,1,0,0,0,0,1,85,202200011184,1
5,3,2,2,1,1,1,0,1,2,12,3,71,2,1,2,6,3,5,0,2,0,1,25,202200011186,0
5,4,3,4,2,1,1,5,1,2,3,1,44,2,6,1,3,1,0,2,7,0,0,58,202200011189,0
5,4,3,4,2,1,1,5,1,2,3,1,44,2,6,1,3,1,0,2,7,0,0,21,202200011189,0
1,4,2,2,1,1,3,0,1,1,11,5,75,2,4,3,7,0,0,0,0,0,1,22,202200011191,0
0,4,2,2,1,3,1,6,3,1,5,1,92,1,1,1,2,3,0,1,7,1,0,21,202200011192,0
5,4,2,2,1,3,1,6,3,1,5,1,92,1,1,1,2,3,0,1,7,0,1,68,202200011192,0
0,3,2,2,1,1,1,0,1,3,12,1,61,1,1,1,1,3,0,2,1,0,1,41,202200011194,0
4,3,2,2,1,1,1,0,1,3,12,1,61,1,1,1,1,3,0,2,1,0,1,49,202200011194,0
5,4,1,1,1,1,1,0,1,1,11,5,75,2,2,1,3,0,0,2,2,0,1,54,202200011195,0
5,4,1,1,1,1,1,0,1,1,11,5,75,2,2,1,3,0,0,2,2,0,1,29,202200011195,0
5,4,2,2,1,1,1,0,1,2,3,1,37,2,2,8,3,5,0,2,2,0,1,22,202200011198,0
5,4,2,2,1,1,1,0,1,2,3,1,37,2,2,8,3,5,0,2,2,0,1,71,202200011198,0
9,4,-1,2,1,1,1,0,4,1,11,5,75,2,1,1,6,0,2,0,1,0,0,22,202200011199,0
1,3,2,4,1,1,1,0,1,2,5,1,92,2,2,1,6,3,0,1,3,1,1,50,202200011200,0
5,4,2,4,1,1,1,0,1,1,11,2,75,2,2,1,3,0,0,2,1,0,1,18,202200011202,0
9,4,2,4,1,1,1,0,1,1,11,2,75,2,2,1,3,0,0,2,1,0,1,40,202200011202,0
5,4,2,2,1,1,1,0,1,1,3,2,37,2,3,1,6,3,0,2,1,0,1,53,202200011203,0
0,4,2,2,1,1,1,0,1,1,3,2,37,2,3,1,6,3,0,2,1,0,0,20,202200011203,0
5,4,2,2,1,1,1,0,1,1,3,2,37,2,3,1,6,3,0,2,1,0,0,26,202200011203,0
3,4,1,2,1,1,1,0,1,1,11,1,75,2,7,1,6,1,0,9,1,1,0,55,202200011205,0
1,4,2,2,1,1,1,0,1,1,5,1,92,2,3,1,1,3,0,2,8,0,0,79,202200011206,0
4,4,2,2,1,1,1,0,1,1,5,1,92,2,3,1,1,3,0,2,8,0,1,19,202200011206,0
4,4,2,2,1,1,1,0,1,2,3,1,37,2,3,1,6,4,0,1,1,1,1,59,202200011208,0
5,4,2,1,1,1,1,0,1,1,5,1,92,2,9,1,4,2,0,2,1,0,1,18,202200011212,0
5,4,2,1,1,1,1,0,1,1,5,1,92,2,9,1,4,2,0,2,1,0,1,21,202200011212,0
1,4,2,1,1,1,1,0,1,1,5,1,92,2,9,1,4,2,0,2,1,0,1,26,202200011212,0
5,4,2,2,2,1,1,0,1,1,11,5,75,2,2,1,3,0,0,2,1,0,1,44,202200011214,0
1,4,2,2,2,1,1,0,1,1,11,5,75,2,2,1,3,0,0,2,1,0,1,62,202200011214,0
1,4,1,1,1,1,1,0,1,1,5,1,92,2,3,1,3,4,0,2,3,0,1,37,202200011216,0
2,4,1,1,1,1,1,0,1,1,5,1,92,2,3,1,3,4,0,2,3,0,0,39,202200011216,0
3,4,2,5,1,1,2,0,5,1,11,1,75,2,2,8,7,0,0,0,0,0,1,46,202200011217,0
0,5,2,2,1,1,1,0,1,2,3,1,35,2,3,1,3,0,0,2,0,0,1,57,202200011218,0
0,5,2,2,1,1,1,0,1,2,3,1,35,2,3,1,3,0,0,2,0,0,1,42,202200011218,0
1,3,1,1,1,3,1,5,1,2,5,1,92,2,1,1,2,3,0,2,1,0,1,32,202200011219,0
1,3,1,1,1,3,1,5,1,2,5,1,92,2,1,1,2,3,0,2,1,0,1,49,202200011219,0
0,3,1,1,1,1,1,8,1,1,11,1,94,2,1,1,3,3,0,0,0,0,0,29,202200011220,0
0,3,1,1,1,1,1,8,1,1,11,1,94,2,1,1,3,3,0,0,0,0,1,79,202200011220,0
0,4,2,3,2,3,2,0,1,2,3,5,34,2,1,1,6,3,6,2,1,0,1,23,202200011222,0
1,4,2,3,2,3,2,0,1,2,3,5,34,2,1,1,6,3,6,2,1,0,1,25,202200011222,0
0,3,2,3,1,1,1,0,1,2,5,1,92,2,1,1,3,3,0,2,1,0,1,31,202200011223,0
9,3,2,3,1,1,1,0,1,2,5,1,92,2,1,1,3,3,0,2,1,0,1,59,202200011223,0
0,3,2,2,1,1,1,0,1,2,11,1,94,2,2,1,3,3,0,2,2,0,1,47,202200011224,0
9,3,2,2,1,1,1,0,1,2,11,1,94,2,2,1,3,3,0,2,2,0,1,29,202200011224,0
1,5,1,2,2,2,2,0,1,2,11,2,77,2,1,3,6,3,3,0,1,0,0,31,202200011227,0
4,4,1,1,1,1,1,0,1,2,6,1,92,2,1,1,3,4,0,9,5,0,1,24,202200011228,0
1,4,1,1,1,1,1,0,1,2,6,1,92,2,1,1,3,4,0,9,5,0,0,41,202200011228,0
0,4,3,2,1,1,1,0,1,2,3,1,33,2,1,1,3,4,0,2,2,0,1,22,202200011229,0
0,4,3,2,1,1,1,0,1,2,3,1,33,2,1,1,3,4,0,2,2,0,1,25,202200011229,0
5,3,1,2,1,1,1,1,1,2,11,5,93,2,1,1,3,3,0,2,1,0,1,21,202200011230,0
5,3,1,2,1,1,1,1,1,2,11,5,93,2,1,1,3,3,0,2,1,0,1,37,202200011230,0
0,3,-1,3,1,1,1,0,1,2,5,1,92,1,1,1,2,4,0,2,4,0,1,61,202200011231,0
0,3,-1,3,1,1,1,0,1,2,5,1,92,1,1,1,2,4,0,2,4,0,1,43,202200011231,0
0,3,2,2,1,1,1,0,1,3,12,1,45,1,1,1,1,3,0,2,3,0,0,21,202200011232,0
0,3,2,2,1,1,1,0,1,3,12,1,45,1,1,1,1,3,0,2,3,0,0,70,202200011232,0
3,5,-1,-1,1,1,1,9,1,1,3,1,33,2,1,1,3,3,0,2,2,0,1,77,202200011233,0
3,5,-1,-1,1,1,1,9,1,1,3,1,33,2,1,1,3,3,0,2,2,0,1,79,202200011233,0
-1,3,2,2,1,1,2,5,1,2,11,5,93,2,2,2,3,0,0,2,0,0,0,21,202200011234,0
5,3,2,2,1,1,2,5,1,2,11,5,93,2,2,2,3,0,0,2,0,0,1,22,202200011234,0
0,3,2,2,1,1,1,0,1,2,5,1,92,2,1,1,3,3,0,2,1,0,1,38,202200011235,0
0,3,2,2,1,1,1,0,1,2,5,1,92,2,1,1,3,3,0,2,1,0,1,28,202200011235,0
5,4,2,2,1,1,1,0,1,2,3,1,33,2,1,1,2,0,0,2,1,0,0,16,202200011237,0
5,4,2,2,1,1,1,0,1,2,3,1,33,2,1,1,2,0,0,2,1,0,0,76,202200011237,0
5,4,2,2,2,1,1,0,1,2,3,1,32,2,1,1,7,0,15,0,8,0,1,16,202200011238,0
5,3,2,2,1,1,1,0,1,3,12,3,85,1,1,1,4,3,0,9,2,0,1,56,202200011241,0
5,3,2,2,1,1,1,0,1,3,12,3,85,1,1,1,4,3,0,9,2,0,0,13,202200011241,0
5,3,2,2,1,1,1,0,1,3,12,3,85,1,1,1,4,3,0,9,2,0,1,14,202200011241,0
1,1,1,3,1,1,1,0,1,3,5,1,13,1,1,1,3,5,0,2,8,0,1,29,202200011242,0
1,1,1,3,1,1,1,0,1,3,5,1,13,1,1,1,3,5,0,2,8,0,1,23,202200011242,0
0,3,3,5,1,1,1,0,1,2,11,1,93,2,2,1,3,3,0,2,2,0,1,22,202200011244,0
0,3,3,5,1,1,1,0,1,2,11,1,93,2,2,1,3,3,0,2,2,0,1,21,202200011244,0
9,4,2,2,1,1,1,0,1,2,3,1,28,2,1,1,3,1,0,2,0,0,1,45,202200011245,1
4,4,2,2,1,1,1,0,1,2,3,1,28,2,1,1,3,1,0,2,0,0,1,46,202200011245,1
0,4,2,2,1,1,2,0,1,2,11,2,93,2,3,2,6,3,0,1,3,1,1,50,202200011247,0
0,4,2,2,1,1,2,0,1,2,11,1,93,2,2,8,3,3,0,2,8,0,0,24,202200011250,0
0,4,2,2,1,1,2,0,1,2,11,1,93,2,2,8,3,3,0,2,8,0,0,23,202200011250,0
5,4,2,2,1,1,1,0,1,2,3,1,27,2,1,1,3,3,0,2,1,0,0,40,202200011252,0
5,4,2,2,1,1,1,0,1,2,3,1,27,2,1,1,3,3,0,2,1,0,0,46,202200011252,0
0,3,2,2,1,1,1,0,1,2,12,5,37,1,1,1,5,3,0,2,6,0,1,22,202200011253,0
0,3,2,2,1,1,1,0,1,2,12,5,37,1,1,1,5,3,0,2,6,0,1,24,202200011253,0
0,3,2,2,1,1,1,0,1,2,12,5,37,1,1,1,5,3,0,2,6,0,0,55,202200011253,0
0,3,2,4,1,1,1,0,6,2,11,1,93,2,3,1,3,1,0,2,1,0,1,21,202200011254,0
0,3,2,4,1,1,1,0,6,2,11,1,93,2,3,1,3,1,0,2,1,0,1,44,202200011254,0
0,1,-1,4,1,1,2,0,1,4,5,3,59,1,1,2,6,3,4,0,0,0,0,21,202200011255,0
1,4,2,0,1,1,1,0,1,2,3,1,27,2,9,1,3,0,0,2,1,0,1,43,202200011256,0
1,4,2,0,1,1,1,0,1,2,3,1,27,2,9,1,3,0,0,2,1,0,0,27,202200011256,0
5,2,2,3,1,2,1,5,1,2,12,1,48,2,4,7,3,1,0,2,1,0,1,51,202200011258,0
3,2,2,3,1,2,1,5,1,2,12,1,48,2,4,7,3,1,0,2,1,0,1,78,202200011258,0
5,1,-1,6,1,1,1,1,1,2,5,1,94,1,1,1,3,3,0,2,6,0,1,72,202200011259,0
0,1,-1,6,1,1,1,1,1,2,5,1,94,1,1,1,3,3,0,2,6,0,1,54,202200011259,0
0,3,2,3,1,1,1,0,1,2,3,1,26,2,2,1,3,3,0,2,1,0,0,45,202200011261,0
9,3,2,3,1,1,1,0,1,2,3,1,26,2,2,1,3,3,0,2,1,0,0,20,202200011261,0
9,1,1,3,1,1,1,1,1,2,5,1,75,1,1,1,2,3,0,2,6,0,1,39,202200011262,0
9,1,1,3,1,1,1,1,1,2,5,1,75,1,1,1,2,3,0,2,6,0,1,39,202200011262,0
0,4,2,2,1,1,2,0,1,1,11,5,92,2,2,2,3,3,0,2,1,0,0,43,202200011264,0
0,4,2,2,1,1,2,0,1,1,11,5,92,2,2,2,3,3,0,2,1,0,1,21,202200011264,0
5,4,2,2,1,1,1,0,1,2,3,5,22,2,1,1,3,3,0,2,3,0,1,40,202200011268,0
5,4,2,2,1,1,1,0,1,2,3,5,22,2,1,1,3,3,0,2,3,0,1,18,202200011268,0
0,1,1,2,1,1,1,9,1,4,12,3,47,1,1,1,2,3,0,0,4,0,1,26,202200011269,0
1,1,1,2,1,1,1,9,1,4,12,3,47,1,1,1,2,3,0,0,4,0,1,34,202200011269,0
1,4,2,2,1,1,1,0,1,2,3,1,22,2,1,1,1,3,0,2,6,0,1,58,202200011272,0
5,4,2,2,1,1,1,0,1,2,3,1,22,2,1,1,1,3,0,2,6,0,1,26,202200011272,0
5,2,2,2,2,1,1,0,4,2,12,5,987,2,1,1,7,2,12,0,0,0,1,35,202200011274,0
5,1,3,8,1,1,2,0,1,3,5,3,95,1,1,3,6,3,4,0,1,0,1,38,202200011275,0
9,4,2,2,2,1,1,0,4,2,3,4,22,2,1,1,6,3,6,0,3,0,0,44,202200011277,0
4,1,3,4,1,1,3,2,3,4,11,3,80,1,1,4,7,3,0,0,1,0,1,41,202200011278,0
0,3,2,2,1,2,2,2,8,2,11,3,40,1,1,3,6,3,6,0,1,0,1,39,202200011279,0
5,4,2,2,1,3,1,0,3,4,12,3,988,1,1,1,6,3,13,0,2,0,1,37,202200011280,1
